0.114148,0.2087,0.0075,0
0.108684,0.2443,0.0003,0
0.106475,0.0239,0.1532,0
0.111515,0.0595,0.0628,0
0.105579,0.0954,0.0937,0
0.108766,0.131,0.0033,0
0.10898,0.1666,0.1561,0
0.109587,0.2022,0.149,0
0.109007,0.2378,0.1418,0
0.110156,0.0177,0.0895,0
0.108802,0.0533,0.1591,0
0.107004,0.0889,0.1519,0
0.112013,0.1245,0.1448,0
0.110215,0.1601,0.1376,0
0.107152,0.196,0.0853,0
0.113573,0.2316,0.1549,0
0.106512,0.0112,0.1477,0
0.107281,0.0468,0.1405,0
0.108461,0.0824,0.1334,0
0.109861,0.1183,0.081,0
0.110932,0.1539,0.0739,0
0.112512,0.1895,0.1435,0
0.105385,0.2251,0.1363,0
0.107907,0.0047,0.1292,0
0.110126,0.0406,0.0768,0
0.11319,0.0762,0.0697,0
0.102932,0.1118,0.1393,0
0.113116,0.1474,0.1321,0
0.106725,0.183,0.1249,0
0.108946,0.2189,0.0726,0
0.108126,0.2545,0.0654,0
0.11286,0.0341,0.0583,0
0.106629,0.0697,0.1279,0
0.110413,0.1053,0.1207,0
0.108008,0.1412,0.0684,0
0.109461,0.1768,0.0612,0
0.113395,0.2124,0.0541,0
0.105794,0.248,0.1237,0
0.108984,0.0276,0.1165,0
0.109424,0.0635,0.0642,0
0.110119,0.0991,0.057,0
0.10855,0.1347,0.0499,0
0.107473,0.1703,0.1195,0
0.108738,0.2059,0.1123,0
0.110024,0.2418,0.06,0
0.114034,0.0214,0.0528,0
0.103179,0.057,0.0456,0
0.109703,0.0926,0.0385,0
0.109338,0.1282,0.1081,0
0.111682,0.1641,0.0558,0
0.107389,0.1997,0.0486,0
0.108744,0.2353,0.0414,0
0.110055,0.0149,0.0343,0
0.109021,0.0505,0.1039,0
0.10962,0.0864,0.0516,0
0.11,0.122,0.0444,0
0.107592,0.1576,0.0372,0
0.113371,0.1932,0.03,0
0.106422,0.2288,0.0229,0
0.108269,0.0087,0.1305,0
0.113268,0.0443,0.0402,0
0.103996,0.0799,0.033,0
0.109035,0.1155,0.0258,0
0.111929,0.1511,0.0187,0
0.109708,0.187,0.1263,0
0.106392,0.2226,0.036,0
0.107942,0.0022,0.0288,0
0.112005,0.0378,0.0216,0
0.108143,0.0737,0.1293,0
0.11301,0.1093,0.1221,0
0.104872,0.1449,0.115,0
0.108466,0.1805,0.0246,0
0.112716,0.2161,0.0174,0
0.107409,0.252,0.1251,0
0.108986,0.0316,0.1179,0
0.109623,0.0672,0.1107,0
0.069687,0.0672,0.1109,1
0.038464,0.1028,0.0204,0
0.110566,0.1384,0.0132,0
0.117271,0.1743,0.1209,0
0.104531,0.0051,0.1137,0
0.105303,0.0407,0.1065,0
0.110769,0.0763,0.0162,0
0.107636,0.1119,0.009,0
0.109782,0.1478,0.1167,0
0.107752,0.1834,0.1095,0
0.110033,0.219,0.1023,0
0.108698,0.2546,0.0952,0
0.108377,0.0342,0.0048,0
0.053926,0.0342,0.0045,1
0.017628,0.0342,0.0044,1
0.015903,0.0342,0.0043,1
0.020025,0.0339,0.0038,1
0.017815,0.0701,0.1125,0
0.026152,0.0697,0.1119,1
0.018669,0.0694,0.1114,1
0.015499,0.0692,0.1112,1
0.013117,0.0689,0.1107,1
0.012428,0.0686,0.1104,1
0.01372,0.0683,0.11,1
0.011672,0.1057,0.1053,0
0.013286,0.1055,0.1051,1
0.013714,0.1054,0.105,1
0.014603,0.1053,0.1049,1
0.01199,0.1052,0.1048,1
0.01249,0.1049,0.1045,1
0.024998,0.1413,0.0981,0
0.018933,0.141,0.098,1
0.011045,0.1407,0.098,1
0.02119,0.1403,0.0978,1
0.026068,0.1403,0.0977,1
0.018032,0.1404,0.0977,1
0.014237,0.1769,0.0909,0
0.144005,0.2125,0.0006,0
0.048517,0.2124,0.0006,1
0.028762,0.2484,0.0314,0
0.019328,0.2483,0.0314,1
0.026105,0.2482,0.0314,1
0.030366,0.2482,0.0313,1
0.033004,0.028,0.1011,0
0.01279,0.028,0.101,1
0.019914,0.0279,0.101,1
0.012155,0.0277,0.101,1
0.014125,0.0275,0.101,1
0.015494,0.0272,0.101,1
0.020054,0.027,0.1012,1
0.013485,0.0636,0.0939,0
0.013519,0.0635,0.0942,1
0.016529,0.0633,0.0949,1
0.015441,0.0631,0.0952,1
0.016766,0.0626,0.0965,1
0.015522,0.0621,0.0974,1
0.01376,0.0618,0.0979,1
0.037855,0.099,0.087,1
0.010301,0.0989,0.0872,1
0.013655,0.0986,0.0875,1
0.044257,0.0981,0.0881,1
0.026665,0.0978,0.0883,1
0.013817,0.0972,0.0887,1
0.010521,0.1348,0.0796,0
0.013873,0.1347,0.0796,1
0.014452,0.1344,0.0798,1
0.015442,0.1342,0.0798,1
0.014559,0.1341,0.0798,1
0.013903,0.1339,0.0798,1
0.014806,0.1707,0.0272,0
0.013824,0.1703,0.0272,1
0.006959,0.1698,0.0272,1
0.016004,0.1692,0.0272,1
0.016159,0.1682,0.0269,1
0.015824,0.1676,0.0266,1
0.0141,0.1674,0.0265,1
0.02196,0.2063,0.0969,0
0.011111,0.2062,0.0968,1
0.013913,0.2062,0.0967,1
0.017838,0.2062,0.0964,1
0.015367,0.2062,0.0961,1
0.013926,0.2062,0.096,1
0.034507,0.2419,0.0897,0
0.106668,0.0215,0.0825,0
0.110197,0.0571,0.0753,0
0.018387,0.057,0.0753,1
0.09061,0.093,0.023,0
0.033536,0.0927,0.0229,1
0.016993,0.0916,0.0225,1
0.014997,0.0905,0.0222,1
0.016122,0.0894,0.0219,1
0.014871,0.0889,0.0217,1
0.014046,0.1286,0.0926,0
0.018074,0.1279,0.0924,1
0.012243,0.1274,0.0922,1
0.014211,0.127,0.092,1
0.019214,0.1265,0.0917,1
0.020062,0.1262,0.0915,1
0.022797,0.1642,0.0855,0
0.019399,0.164,0.0853,1
0.021809,0.1638,0.0849,1
0.016736,0.1637,0.0847,1
0.010815,0.1637,0.0845,1
0.009369,0.1637,0.0843,1
0.046252,0.1637,0.0838,1
0.020742,0.1998,0.0783,0
0.005555,0.1998,0.0778,1
0.014056,0.1998,0.0772,1
0.008387,0.1998,0.0768,1
0.013138,0.1999,0.0768,1
0.019897,0.2002,0.0763,1
0.013433,0.2354,0.0711,0
0.034752,0.2355,0.071,1
0.016477,0.2356,0.0709,1
0.013466,0.2357,0.0708,1
0.028169,0.2358,0.0707,1
0.017459,0.0153,0.0188,0
0.113222,0.0509,0.0116,0
0.105707,0.0865,0.0813,0
0.043625,0.0866,0.0812,1
0.070407,0.1221,0.0741,0
0.104505,0.1577,0.0669,0
0.013412,0.1578,0.0669,1
0.015763,0.1578,0.0674,1
0.017942,0.1578,0.0678,1
0.012659,0.1578,0.0681,1
0.01929,0.1578,0.0686,1
0.012103,0.1578,0.0687,1
0.016783,0.1936,0.0147,1
0.016939,0.1936,0.0152,1
0.011985,0.1936,0.0154,1
0.016097,0.1936,0.0157,1
0.019777,0.1936,0.0161,1
0.019939,0.1936,0.0162,1
0.006743,0.1936,0.0164,1
0.018503,0.2292,0.0074,0
0.018982,0.2291,0.0075,1
0.014086,0.229,0.0077,1
0.014712,0.2289,0.0077,1
0.011043,0.2288,0.0078,1
0.016622,0.2287,0.0078,1
0.019343,0.2285,0.0079,1
0.014914,0.0088,0.0771,0
0.081324,0.0086,0.0772,1
0.053184,0.0085,0.0772,1
0.012971,0.0065,0.0783,1
0.014061,0.0545,0.1419,0
0.013658,0.0542,0.1419,1
0.014625,0.0538,0.1421,1
0.014622,0.0531,0.1424,1
0.015574,0.0529,0.1425,1
0.011959,0.08,0.0627,0
0.013718,0.0797,0.0628,1
0.012607,0.0794,0.0629,1
0.013514,0.0792,0.0629,1
0.014176,0.079,0.0629,1
0.024202,0.0789,0.0629,1
0.000013,0.0788,0.0629,1
0.013861,0.1158,0.0104,1
0.016049,0.1156,0.0103,1
0.01598,0.1155,0.0102,1
0.016436,0.115,0.0097,1
0.015681,0.1149,0.0092,1
0.014029,0.1147,0.009,1
0.01488,0.1146,0.0085,1
0.021334,0.1515,0.0032,0
0.011837,0.1515,0.003,1
0.019866,0.1515,0.0023,1
0.012093,0.1515,0.0021,1
0.013279,0.1515,0.0016,1
0.017633,0.1515,0.0012,1
0.039841,0.1515,0.0009,1
0.020622,0.1871,0.0728,0
0.007479,0.1872,0.0726,1
0.015784,0.1873,0.0725,1
0.008491,0.1876,0.0721,1
0.01965,0.1879,0.0717,1
0.012444,0.188,0.0716,1
0.018325,0.2227,0.0657,0
0.01125,0.2229,0.0655,1
0.016273,0.2231,0.0653,1
0.01607,0.2235,0.065,1
0.015779,0.2237,0.0648,1
0.014068,0.224,0.0647,1
0.019714,0.2244,0.0645,1
0.013015,0.0023,0.0585,0
0.015599,0.0026,0.0585,1
0.019539,0.003,0.0584,1
0.026683,0.0032,0.0583,1
0.019489,0.0034,0.0582,1
0.019793,0.0036,0.0581,1
0.009638,0.0382,0.0062,0
0.01339,0.0383,0.006,1
0.020014,0.0385,0.006,1
0.012363,0.0387,0.006,1
0.019604,0.039,0.0059,1
0.012025,0.0392,0.0058,1
0.012986,0.0394,0.0057,1
0.017344,0.0739,0.159,1
0.015942,0.0744,0.1587,1
0.013962,0.0745,0.1586,1
0.064417,0.075,0.1583,1
0.018077,0.0751,0.1582,1
0.014755,0.0755,0.1578,1
0.012018,0.1094,0.1518,0
0.016703,0.1095,0.1516,1
0.016117,0.11,0.1513,1
0.013623,0.1104,0.151,1
0.014041,0.1105,0.1509,1
0.013723,0.1106,0.1508,1
0.012892,0.145,0.0615,0
0.014201,0.1451,0.0615,1
0.024281,0.1452,0.0614,1
0.016047,0.1453,0.0614,1
0.01987,0.1456,0.0616,1
0.010295,0.1457,0.0617,1
0.01969,0.1806,0.0543,0
0.014339,0.1808,0.0545,1
0.014012,0.1809,0.0546,1
0.019247,0.1809,0.0549,1
0.010465,0.181,0.0549,1
0.016024,0.181,0.0552,1
0.020313,0.1811,0.056,1
0.016567,0.2165,0.002,0
0.009689,0.2165,0.0023,1
0.017654,0.2165,0.0026,1
0.017525,0.2165,0.0031,1
0.01196,0.2165,0.0037,1
0.020219,0.2166,0.0045,1
0.011822,0.2166,0.0049,1
0.014569,0.2521,0.1548,0
0.055802,0.2521,0.1569,1
0.022261,0.2521,0.1581,1
0.021045,0.2521,0.1583,1
0.015965,0.2521,0.1588,1
0.014087,0.2523,0.1598,1
0.014086,0.0317,0.1476,0
0.013631,0.0317,0.1479,1
0.013801,0.0317,0.1483,1
0.013359,0.0317,0.1487,1
0.013293,0.0317,0.149,1
0.013431,0.0317,0.1492,1
0.012989,0.0317,0.1496,1
0.011395,0.0673,0.0573,0
0.014285,0.0673,0.0579,1
0.014686,0.0673,0.0583,1
0.013465,0.0673,0.0587,1
0.013522,0.0674,0.0589,1
0.012852,0.0674,0.0591,1
0.013857,0.0674,0.0594,1
0.020478,0.1029,0.0501,0
0.010144,0.1033,0.0504,1
0.011998,0.1038,0.0508,1
0.013061,0.1044,0.0511,1
0.019871,0.1061,0.0515,1
0.019996,0.1068,0.0519,1
0.008418,0.1072,0.052,1
0.018248,0.1388,0.1578,0
0.019625,0.1392,0.158,1
0.012877,0.1396,0.1581,1
0.013328,0.1398,0.1581,1
0.019561,0.1403,0.1581,1
0.02967,0.1404,0.1581,1
0.025308,0.1406,0.1581,1
0.005038,0.1744,0.1506,0
0.015031,0.1745,0.1506,1
0.006852,0.1747,0.1506,1
0.016385,0.1749,0.1506,1
0.004516,0.1757,0.1506,1
0.019145,0.1768,0.1504,1
0.020061,0.1788,0.15,1
0.008708,0.21,0.1434,0
0.015601,0.2114,0.1426,1
0.018668,0.2129,0.1417,1
0.013856,0.214,0.1404,1
0.018157,0.2151,0.1396,1
0.013472,0.2157,0.1393,1
0.012912,0.2164,0.1389,1
0.037759,0.246,0.1358,1
0.015645,0.2464,0.1355,1
0.013718,0.2467,0.1352,1
0.015827,0.247,0.135,1
0.009718,0.2477,0.1348,1
0.017911,0.2485,0.1343,1
0.018621,0.0252,0.0459,0
0.011716,0.0258,0.0458,1
0.019732,0.0263,0.0456,1
0.010108,0.0267,0.0456,1
0.015895,0.0272,0.0456,1
0.019933,0.0278,0.0456,1
0.019894,0.0288,0.0456,1
0.00927,0.0611,0.1535,0
0.017815,0.0617,0.1535,1
0.020275,0.0621,0.1535,1
0.045186,0.0623,0.1536,1
0.027345,0.0628,0.1543,1
0.0108,0.063,0.1547,1
0.011252,0.0967,0.1464,0
0.072353,0.0962,0.146,1
0.017726,0.1315,0.1389,1
0.013086,0.1306,0.1385,1
0.013698,0.1291,0.1378,1
0.014852,0.1286,0.1377,1
0.015535,0.1281,0.1373,1
0.019935,0.1277,0.1371,1
0.026792,0.1679,0.132,0
0.111433,0.2035,0.0417,0
0.137424,0.2394,0.1493,0
0.077589,0.019,0.1422,0
0.111095,0.0546,0.135,0
0.109464,0.0902,0.1278,0
0.108881,0.1258,0.0374,0
0.117752,0.1617,0.0683,0
0.101545,0.1973,0.1379,0
0.109432,0.2329,0.1308,0
0.110746,0.0125,0.1236,0
0.107376,0.0481,0.1164,0
0.106762,0.084,0.0641,0
0.111626,0.1196,0.1337,0
0.106924,0.1552,0.1266,0
0.110853,0.1908,0.1194,0
0.130054,0.2264,0.1122,0
0.086948,0.0063,0.0599,0
0.109402,0.0419,0.0527,0
0.110863,0.0775,0.1224,0
0.09136,0.0774,0.1223,1
0.016573,0.1131,0.1152,0
0.016022,0.113,0.115,1
0.104444,0.1129,0.115,1
0.000069,0.1487,0.108,0
0.008362,0.1486,0.1079,1
0.025024,0.1484,0.1078,1
0.017969,0.1482,0.1077,1
0.019928,0.1479,0.1076,1
0.009975,0.1478,0.1075,1
0.018133,0.1846,0.0557,0
0.011816,0.1845,0.0556,1
0.016071,0.1841,0.0554,1
0.016001,0.1837,0.0552,1
0.019993,0.1833,0.055,1
0.01198,0.1828,0.0547,1
0.01997,0.1823,0.0543,1
0.012203,0.2202,0.0485,0
0.013798,0.22,0.0484,1
0.016304,0.2197,0.0482,1
0.017689,0.2196,0.048,1
0.012037,0.2195,0.0479,1
