0.014205,0.2367,0.0453,0
0.060267,0.0009,0.1126,0
0.063238,0.0215,0.0516,0
0.061935,0.0418,0.1189,0
0.064057,0.062,0.103,0
0.060223,0.0826,0.1252,0
0.063955,0.1028,0.1093,0
0.070191,0.1234,0.1314,0
0.052909,0.1437,0.1156,0
0.064657,0.1639,0.0997,0
0.061135,0.1845,0.1218,0
0.063379,0.2047,0.106,0
0.063263,0.0205,0.1281,0
0.060826,0.0407,0.1122,0
0.062481,0.061,0.0196,0
0.063645,0.0816,0.1185,0
0.060006,0.1018,0.0258,0
0.064677,0.1224,0.1248,0
0.060218,0.1426,0.0321,0
0.063573,0.1629,0.0162,0
0.064478,0.1834,0.0384,0
0.061182,0.2037,0.0225,0
0.062501,0.2243,0.0447,0
0.062952,0.2445,0.0288,0
0.059909,0.0088,0.0129,0
0.061539,0.0293,0.0351,0
0.063004,0.0496,0.0192,0
0.062825,0.0701,0.0414,0
0.063648,0.0904,0.0255,0
0.064219,0.1106,0.0928,0
0.011976,0.1104,0.0928,1
0.019965,0.1102,0.093,1
0.019879,0.1099,0.0936,1
0.007274,0.1312,0.0317,0
0.018814,0.1305,0.0328,1
0.011896,0.1297,0.0341,1
0.015827,0.1287,0.0352,1
0.034889,0.1507,0.0994,1
0.01698,0.1502,0.0994,1
0.014051,0.1486,0.0994,1
0.012253,0.172,0.038,0
0.015384,0.1707,0.0371,1
0.019448,0.1692,0.0356,1
0.019994,0.1682,0.0346,1
0.007433,0.1923,0.1053,0
0.019923,0.1915,0.1035,1
0.018767,0.1906,0.1018,1
0.008003,0.1904,0.1011,1
0.014963,0.2125,0.0895,0
0.019894,0.2121,0.0881,1
0.012014,0.2115,0.0868,1
0.020025,0.2107,0.0857,1
0.011077,0.2331,0.1116,0
0.015434,0.2323,0.111,1
0.015508,0.231,0.1109,1
0.01827,0.2295,0.1109,1
0.032689,0.2515,0.0972,1
0.011626,0.2508,0.0978,1
0.0157,0.249,0.0994,1
0.015558,0.0179,0.1179,0
0.015511,0.0164,0.1189,1
0.015901,0.0153,0.1194,1
0.0197,0.0142,0.1196,1
0.01358,0.0382,0.102,0
0.012957,0.0368,0.101,1
0.019566,0.0336,0.0963,1
0.020276,0.0312,0.0905,1
0.01118,0.0584,0.0861,0
0.016722,0.0559,0.0777,1
0.032839,0.0553,0.0755,1
0.011155,0.0548,0.0725,1
0.001162,0.079,0.1083,0
0.015569,0.079,0.1065,1
0.01197,0.079,0.1058,1
0.016123,0.079,0.1057,1
0.079042,0.1198,0.1146,0
0.062961,0.1401,0.0987,0
0.060368,0.1603,0.006,0
0.065049,0.1809,0.105,0
0.036572,0.1809,0.1048,1
0.014219,0.181,0.1048,1
