TIME,X,Y,CLASS,DIFFPOSX,DIFFPOSY
0.3784248662086831,0.9546697928878468,0.0018761726078799,0,0.0,0.0
0.3707333888113203,0.0933958577569363,0.9580988117573483,0,0.9145228215767636,0.9751275510204082
0.3882820742267611,0.2325127002735443,0.3927454659161976,0,0.1477178423236514,0.576530612244898
0.367613622515242,0.372801875732708,0.5859912445278299,0,0.14896265560165975,0.1970663265306123
0.3787103805348867,0.5119187182493161,0.0206378986866791,0,0.1477178423236515,0.576530612244898
0.3794555032886376,0.6510355607659242,0.9762351469668542,0,0.14771784232365145,0.9744897959183673
0.3815690056789496,0.7901524032825321,0.9318323952470294,0,0.14771784232365134,0.045280612244897836
0.3795495141033632,0.9292692457991404,0.8868042526579113,0,0.1477178423236517,0.04591836734693871
0.3835501965522404,0.0691676436107854,0.5597248280175109,0,0.9132780082987554,0.3335459183673471
0.3788357282878541,0.2082844861273935,0.9949968730456537,0,0.1477178423236515,0.4438775510204083
0.3725753044035362,0.3474013286440015,0.9499687304565354,0,0.14771784232365137,0.04591836734693882
0.3900160514761439,0.4865181711606096,0.9055659787367104,0,0.1477178423236515,0.045280612244898065
0.3837556275918259,0.6256350136772175,0.8605378361475923,0,0.14771784232365134,0.04591836734693871
0.3730906229435134,0.7659241891363814,0.533458411507192,0,0.1489626556016599,0.333545918367347
0.395447787438066,0.9050410316529892,0.9687304565353346,0,0.14771784232365123,0.4438775510204082
0.3708622184463146,0.0437670965220789,0.9237023139462164,0,0.9145228215767633,0.04591836734693882
0.3735397857249801,0.1828839390386869,0.8786741713570984,0,0.1477178423236514,0.0459183673469386
0.3776484065166904,0.322000781555295,0.8342714196372732,0,0.14771784232365148,0.045280612244898176
0.3825230413543128,0.4622899570144587,0.5065666041275798,0,0.14896265560165972,0.3341836734693876
0.386252137005094,0.6014067995310668,0.4621638524077548,0,0.1477178423236515,0.045280612244898065
0.3917535106075536,0.7405236420476748,0.8974358974358974,0,0.14771784232365145,0.4438775510204081
0.3669381374020286,0.8796404845642828,0.8524077548467793,0,0.14771784232365134,0.0459183673469386
0.3757194438738027,0.0183665494333724,0.8080050031269544,0,0.9145228215767635,0.045280612244897954
0.3834457400914342,0.1586557248925361,0.4803001876172608,0,0.14896265560165972,0.3341836734693878
