TIME,X,Y,CLASS,DIFFPOSX,DIFFPOSY
0.766119543126092,0.454865181711606,0.3339587242026267,0,0.0,0.0
0.6466403009377563,0.4556467370066431,0.3339587242026267,1,0.0009537434430137944,0.0
0.0247379274278854,0.4572098475967174,0.3352095059412133,1,0.0019074868860277244,0.001250781738586615
0.0220741172135921,0.4583821805392731,0.3370856785490932,1,0.0014306151645207593,0.0018761726078799223
0.0225019908007178,0.4595545134818288,0.3389618511569731,1,0.0014306151645207593,0.0018761726078798668
0.0234929341431237,0.0926143024618991,0.490931832395247,0,0.44778254649499294,0.15196998123827393
0.0231586579031817,0.0933958577569363,0.4928080050031269,1,0.0009537434430139299,0.0018761726078798668
0.0228377527128373,0.0941774130519734,0.4934333958724202,1,0.0009537434430137944,0.0006253908692933074
0.023479563093526,0.0945681906994919,0.4946841776110069,1,0.0004768717215068464,0.001250781738586726
0.0228689518285653,0.0949589683470105,0.4959349593495935,1,0.000476871721506948,0.0012507817385865594
0.0232403698729453,0.0949589683470105,0.4965603502188868,1,0.0,0.0006253908692933074
0.0232314558398801,0.0953497459945291,0.4971857410881801,1,0.00047687172150696493,0.0006253908692933074
0.0231868856745545,0.0961313012895662,0.49906191369606,1,0.0009537434430138114,0.0018761726078799223
0.0231036880326134,0.0961313012895662,0.4996873045653534,1,0.0,0.000625390869293363
0.0231779716414894,0.0973036342321219,0.50093808630394,1,0.0014306151645207593,0.001250781738586615
0.0231096307213235,0.0976944118796404,0.5015634771732332,1,0.00047687172150682946,0.0006253908692932519
0.0233592236471469,0.0988667448221961,0.5015634771732332,1,0.0014306151645207593,0.0
0.0230041479967196,0.1000390777647518,0.5015634771732332,1,0.0014306151645207593,0.0
0.0232076850850398,0.1012114107073075,0.5015634771732332,1,0.0014306151645207762,0.0
0.0234245932229577,0.1031652989449003,0.5015634771732332,1,0.002384358607534554,0.0
0.0229046079608257,0.1051191871824931,0.5015634771732332,1,0.002384358607534571,0.0
0.02321957046246,0.1070730754200859,0.5015634771732332,1,0.002384358607534554,0.0
0.0232032280685073,0.1090269636576787,0.50093808630394,1,0.002384358607534554,0.0006253908692932519
0.0232641406277856,0.1101992966002344,0.5003126954346466,1,0.0014306151645207762,0.000625390869293363
0.0229952339636545,0.1113716295427901,0.5003126954346466,1,0.0014306151645207593,0.0
0.0482501753093169,0.1137162954279015,0.5003126954346466,1,0.0028612303290415186,0.0
0.0063037070492173,0.1164517389605314,0.49906191369606,1,0.0033381020505483653,0.001250781738586615
0.014933976728431,0.1187964048456428,0.4978111319574734,1,0.0028612303290415186,0.001250781738586615
0.0232700833164957,0.1207502930832356,0.4971857410881801,1,0.002384358607534554,0.0006253908692933074
0.0231363728205189,0.1219226260257913,0.4965603502188868,1,0.0014306151645207762,0.0006253908692933074
0.0231720289527793,0.1227041813208284,0.4959349593495935,1,0.0009537434430137944,0.0006253908692933074
0.0231690576084243,0.1234857366158655,0.4959349593495935,1,0.0009537434430137944,0.0
0.0230873456386607,0.1250488472059398,0.4959349593495935,1,0.0019074868860277413,0.0
0.0232344271842352,0.1273935130910511,0.4959349593495935,1,0.0028612303290413833,0.0
0.023182428658022,0.1293474013286439,0.4953095684803002,1,0.002384358607534554,0.0006253908692932519
