TIME,X,Y
0.8338573067955621,0.45564673700664315,0.3339587242026267
0.03190011743902462,0.45720984759671746,0.3352095059412133
0.028465073863973806,0.4583821805392731,0.3370856785490932
0.029016826540836402,0.4595545134818288,0.3389618511569731
0.029863613635188024,0.0933958577569363,0.49280800500312694
0.029449799127541077,0.09417741305197341,0.49343339587242024
0.030277428142834968,0.09456819069949197,0.4946841776110069
0.02949003109356231,0.09495896834701054,0.4959349593495935
0.029968983070005537,0.09495896834701054,0.49656035021888684
0.0299574882225709,0.09534974599452911,0.49718574108818014
0.029900013985397707,0.09613130128956623,0.49906191369606
0.02979272874267443,0.09613130128956623,0.4996873045653534
0.029888519137963074,0.0973036342321219,0.50093808630394
0.029800391974297517,0.09769441187964048,0.5015634771732332
0.03012224770246737,0.09886674482219616,0.5015634771732332
0.029664369612987643,0.10003907776475185,0.5015634771732332
0.02992683529607853,0.10121141070730753,0.5015634771732332
0.030206543250321374,0.10316529894490034,0.5015634771732332
0.02953601048330086,0.10511918718249315,0.5015634771732332
0.029942161759324716,0.10707307542008597,0.5015634771732332
0.029921087872361214,0.10902696365767878,0.50093808630394
0.0299996359964979,0.11019929660023445,0.5003126954346466
0.029652874765553006,0.11137162954279015,0.5003126954346466
0.062219693355786594,0.11371629542790151,0.5003126954346466
0.008128772944194432,0.11645173896053145,0.49906191369606
0.01925770106882923,0.11879640484564281,0.49781113195747345
0.030007299228120992,0.12075029308323564,0.49718574108818014
0.02983487651660143,0.1219226260257913,0.49656035021888684
0.02988085590633998,0.12270418132082843,0.4959349593495935
0.029877024290528433,0.12348573661586557,0.4959349593495935
0.029771654855710924,0.1250488472059398,0.4959349593495935
0.029961319838382443,0.12739351309105118,0.4959349593495935
0.029894266561680392,0.12934740132864397,0.4953095684803002
0.029923003680266982,0.1324736225087925,0.4940587867417136
0.029777402279428242,0.1352090660414224,0.49343339587242024
0.030007299228120992,0.13716295427901523,0.49280800500312694
0.02734049462328511,0.7499023055881202,0.2964352720450281
0.030047531194142222,0.7502930832356388,0.2964352720450281
0.029815718437543704,0.751074638530676,0.2964352720450281
0.029921087872361214,0.7514654161781945,0.2964352720450281
0.03319711939123288,0.7526377491207502,0.2964352720450281
0.02651094980008544,0.7534193044157873,0.2964352720450281
0.03017589032382901,0.7553731926533801,0.2964352720450281
0.029777402279428242,0.757327080890973,0.2964352720450281
0.029760160008276287,0.7596717467760843,0.2964352720450281
0.029746749352935874,0.7616256350136771,0.2970606629143215
0.029890434945868846,0.7627979679562329,0.2976860537836148
0.03004561538623645,0.7639703008987886,0.2976860537836148
0.02950344174890272,0.7655334114888627,0.2983114446529081
0.03000346761230945,0.767096522078937,0.2983114446529081
0.030179721939640552,0.7682688550214927,0.2989368355222014
0.029821465861261023,0.769831965611567,0.2989368355222014
0.029700769963197326,0.7721766314966783,0.29956222639149466
0.02981955005335525,0.7737397420867526,0.300187617260788
0.02996323564628822,0.776084407971864,0.30081300813008127
0.05327095462792136,0.7792106291520124,0.30206378986866794
0.008506187101631695,0.7815552950371238,0.30206378986866794
0.027909489571299663,0.7854630715123094,0.30268918073796125
0.029783149703145564,0.7905431809300507,0.30331457160725456
0.03287909527887457,0.7944509574052364,0.3051907442151345
0.029763991624087834,0.7979679562329034,0.3064415259537211
0.02700331243186908,0.7987495115279405,0.3076923076923077
0.02977548647152247,0.8007033997655333,0.3089430894308943
0.029967067262099762,0.8030480656506447,0.31019387116948094
