TIME,X,Y
0.4279021447721179,0.2985541227041813,0.1919949968730456
0.1333579088471849,0.4693239546697928,0.5816135084427767
0.0917359249329758,0.953497459945291,0.5797373358348968
0.5451005361930295,0.7940601797577177,0.4740462789243277
0.1378619302949061,0.4576006252442359,0.4702939337085678
0.0902010723860589,0.1836654943337241,0.1732332707942464
0.0998190348525469,0.1051191871824931,0.0268918073796122
0.106769436997319,0.4658069558421258,0.8855534709193247
0.3290549597855228,0.0312622118014849,0.1350844277673546
0.104470509383378,0.3571707698319655,0.3339587242026267
0.1348927613941019,0.454865181711606,0.0137585991244527
0.3023123324396782,0.4626807346619773,0.0781738586616635
0.0938337801608579,0.8784681516217272,0.4152595372107567
0.1006367292225201,0.1187964048456428,0.2707942464040025
0.0021447721179624,0.947245017584994,0.4946841776110069
0.1603619302949061,0.9898397811645174,0.1507191994996873
0.1076943699731903,0.7874169597499022,0.0
0.1317225201072386,0.4130519734271199,0.0850531582238899
0.0799731903485254,0.5763970300898787,0.8530331457160726
0.1063605898123324,0.016021883548261,0.0168855534709193
0.1296782841823056,0.5943728018757327,0.6210131332082551
0.065455764075067,0.1645173896053145,0.4046278924327705
0.1237466487935656,0.1707698319656115,0.9562226391494684
0.0748123324396782,0.6651035560765923,0.1113195747342088
0.1045174262734584,0.4224306369675654,0.841776110068793
0.0451943699731903,0.618210238374365,0.3977485928705441
0.0965415549597855,0.0152403282532239,0.2551594746716698
0.1403150134048257,0.3782727627979679,0.2107567229518449
0.2610455764075067,0.243454474404064,0.7811131957473421
0.0809986595174262,0.0140679953106682,0.594121325828643
0.0827882037533512,0.6135209066041422,0.5028142589118199
0.3291085790884718,0.3602969910121141,0.5590994371482176
0.1342828418230563,0.8507229386479093,0.1063164477798624
0.0786729222520107,0.8784681516217272,0.5959974984365228
0.1006367292225201,0.6490816725283313,0.6904315196998124
0.1816353887399463,0.5607659241891363,0.4546591619762352
0.0660656836461126,0.7604533020711214,0.3320825515947467
0.153813672922252,0.4626807346619773,0.3258286429018136
0.1145442359249329,0.4310277452129737,0.1213258286429018
0.1318029490616621,0.8085189527159046,0.6597873671044403
0.1339745308310992,0.8983978116451737,0.0587867417135709
0.0936796246648793,0.8401719421649081,0.2263914946841776
0.0719973190348525,0.0539273153575615,0.8461538461538463
0.120985254691689,0.5166080500195389,0.5071919949968731
0.092298927613941,0.4419695193434935,0.1063164477798624
0.1204356568364611,0.6014067995310668,0.1131957473420888
0.1426675603217158,0.660023446658851,0.300187617260788
0.0977680965147453,0.5635013677217663,0.265791119449656
0.0749664879356568,0.6948026572880031,0.407754846779237
0.1241085790884718,0.5834310277452128,0.0781738586616635
0.1276340482573726,0.8362641656897224,0.9562226391494684
0.0677010723860589,0.9843688940992574,0.3796122576610381
0.0798860589812332,0.1817116060961313,0.632895559724828
0.080180965147453,0.3767096522078936,0.3126954346466541
0.4884450402144772,0.9148104728409534,0.0875547217010631
0.1338203753351206,0.9128565846033606,0.4809255784865541
0.0814075067024128,0.2493161391168424,0.4777986241400875
0.1063605898123324,0.1949980461117623,0.073170731707317
0.0936796246648793,0.2270418132082844,0.965603502188868
0.1066152815013404,0.5853849159828057,0.2395247029393371
0.0787466487935656,0.7600625244236029,0.7223264540337712
0.2016756032171581,0.3134036733098866,0.1969981238273921
0.2016756032171581,0.0687768659632669,0.3821138211382114
0.1333579088471849,0.4431418522860492,0.2045028142589118
0.1192828418230563,0.4071903087143415,0.1782363977485928
0.0710790884718498,0.93200468933177,0.8630393996247656
0.3718565683646113,0.4697147323173114,0.6985616010006254
0.1959517426273458,0.1051191871824931,0.2076297686053783
0.1034986595174262,0.5674091441969519,0.1544715447154471
0.285127345844504,0.8995701445877294,0.5997498436522827
0.2937198391420911,0.5123094958968346,0.1519699812382739
0.0870308310991957,0.4415787416959749,0.8342714196372732
0.0679088471849866,0.1461508401719421,0.9899937460913072
0.1039075067024128,0.9339585775693628,0.3070669168230144
0.2128284182305629,0.120359515435717,0.7679799874921827
0.0830428954423592,0.3376318874560375,0.8999374609130707
0.1337734584450402,0.1371629542790152,0.0100062539086929
0.0740415549597855,0.5974990230558812,0.3839899937460913
0.2227479892761394,0.0765924189136381,0.490931832395247
0.7298056300268096,0.0121141070730754,0.7554721701063165
0.3127412868632708,0.7530285267682688,0.2126328955597248
0.309343163538874,0.7960140679953106,0.5347091932457787
0.1079959785522788,0.8249316139116842,0.4971857410881801
0.1734517426273458,0.5877295818679171,0.900562851782364
0.3354490616621984,0.2938647909339585,0.324577861163227
0.129544235924933,0.9718640093786636,0.1913696060037523
0.5194302949061662,0.3216100039077764,0.450281425891182
0.0961327077747989,0.5701445877295818,0.0719199499687304
0.1951340482573726,0.5912465806955841,0.3789868667917448
0.0829423592493297,0.2329034779210629,0.1569731081926204
0.2315415549597855,0.723329425556858,0.7717323327079425
0.1209584450402144,0.3036342321219226,0.0863039399624765
0.1325402144772118,0.041031652989449,0.7861163227016886
0.3832573726541555,0.0945681906994919,0.5634771732332708
0.0986930294906166,0.4384525205158264,0.4477798624140087
0.1939075067024128,0.9828057835091832,0.8868042526579113
0.0971581769436997,0.2313403673309886,0.2257661038148843
0.1320844504021447,0.4224306369675654,0.4390243902439024
0.1009182305630026,0.4364986322782336,0.448405253283302
0.3528351206434316,0.3298163345056663,0.675422138836773
0.1006099195710455,0.2797967956232903,0.9806128830519074
0.1472453083109919,0.6729191090269636,0.6610381488430269
0.1337734584450402,0.9816334505666274,0.8361475922451533
0.2119034852546917,0.1910902696365767,0.7260787992495309
0.0366152815013404,0.9308323563892144,0.1244527829893683
0.3023123324396782,0.8218053927315356,0.9806128830519074
0.1145442359249329,0.9140289175459164,0.6779237023139462
0.2005026809651474,0.8604923798358733,0.5934959349593496
0.1030898123324396,0.6881594372801876,0.8561601000625391
0.0919571045576407,0.0457209847596717,0.0981863664790494
0.0726139410187667,0.8135990621336459,0.91869918699187
0.1196045576407506,0.8640093786635403,0.9612257661038148
0.0881032171581769,0.1535756154747948,0.4702939337085678
0.1075134048257372,0.6893317702227432,0.5703564727954972
0.0814075067024128,0.9280969128565844,0.3439649781113196
0.0846782841823056,0.9511527940601796,0.0694183864915572
0.1992493297587131,0.543180930050801,0.4477798624140087
0.1682640750670241,0.120359515435717,0.6691682301438399
0.1268163538873994,0.5517780382962094,0.8373983739837398
0.1242091152815013,0.5623290347792106,0.1213258286429018
0.1053418230563002,0.7999218444704962,0.1538461538461538
0.1333579088471849,0.363032434544744,0.8223889931207005
0.0582975871313672,0.7049628761234857,0.4033771106941839
0.3205160857908847,0.1051191871824931,0.7779862414008756
0.1006367292225201,0.8284486127393512,0.8780487804878049
0.3444504021447721,0.2586948026572879,0.8355222013758599
0.1309048257372654,1.0,0.300187617260788
0.0968498659517426,0.3255177803829621,0.1444652908067542
0.1019638069705093,0.6631496678389995,0.0368980612883051
